Species.Pop,HighestTrait,lat,lon,maxtemp_point,maxtemp_lower,maxtemp_upper,maxtemp_NoB_point,maxtemp_NoB_lower,maxtemp_NoB_upper,tolerance_point,tolerance_lower,tolerance_upper,tolerance_NoB_point,tolerance_NoB_lower,tolerance_NoB_upper,tolerance_Tpref_point,tolerance_Tpref_lower,tolerance_Tpref_upper,numhours_point,numhours_lower,numhours_upper,numhours_NoB_point,numhours_NoB_lower,numhours_NoB_upper,streak_point,streak_lower,streak_upper,streak_NoB_point,streak_NoB_lower,streak_NoB_upper,streak_days_point,streak_days_lower,streak_days_upper,streak_days_nob_point,streak_days_nob_lower,streak_days_nob_upper,AdultLifespan,maxtemp_point2,maxtemp_lower2,maxtemp_upper2,maxtemp_NoB_point2,maxtemp_NoB_lower2,maxtemp_NoB_upper2,tolerance_point2,tolerance_lower2,tolerance_upper2,tolerance_NoB_point2,tolerance_NoB_lower2,tolerance_NoB_upper2,tolerance_Tpref_point2,tolerance_Tpref_lower2,tolerance_Tpref_upper2,numhours_point2,numhours_lower2,numhours_upper2,numhours_NoB_point2,numhours_NoB_lower2,numhours_NoB_upper2,streak_point2,streak_lower2,streak_upper2,streak_NoB_point2,streak_NoB_lower2,streak_NoB_upper2,streak_days_point2,streak_days_lower2,streak_days_upper2,streak_days_nob_point2,streak_days_nob_lower2,streak_days_nob_upper2,elevation,ScaledTSM,BIOME
Culex_tarsalis,ImmatureSurvival,47.8449,-115.603,"35.44553381","35.44553381","35.44553381","39.39872172","39.39872172","39.39872172","7.654466195","4.354466195","12.05446619","3.701278275","0.401278275","8.101278275","7.654466195","4.354466195","12.05446619","0","0","0","0","0","0",,,,,,,,,,,,,AdultLifespan,"35.44553381","35.44553381","35.44553381","39.39872172","39.39872172","39.39872172","2.679466195","-1.897533805","7.910466195","-1.273721725","-5.850721725","3.957278275","2.679466195","-1.897533805","7.910466195","0","28","0","5","172","0",,"6",,"3","9",,,"4",,"2","21",,"716","0.643873483684864",5.00000000000
Culex_tarsalis,ImmatureSurvival,48.213,-114.267,"34.09675333","34.09675333","34.09675333","38.30629585","38.30629585","38.30629585","9.003246666","5.703246666","13.40324667","4.793704154","1.493704154","9.193704154","9.003246666","5.703246666","13.40324667","0","0","0","0","0","0",,,,,,,,,,,,,AdultLifespan,"34.09675333","34.09675333","34.09675333","38.30629585","38.30629585","38.30629585","4.028246666","-0.548753334","9.259246666","-0.181295846","-4.758295846","5.049704154","4.028246666","-0.548753334","9.259246666","0","5","0","1","113","0",,"3",,"1","8",,,"3",,"1","11",,"888.5","0.711600555098733",5.00000000000
Culex_tarsalis,ImmatureSurvival,45.8506,-113.069,"31.65321796","31.65321796","31.65321796","36.35202226","36.35202226","36.35202226","11.44678204","8.146782043","15.84678204","6.747977741","3.447977741","11.14797774","11.44678204","8.146782043","15.84678204","0","0","0","0","0","0",,,,,,,,,,,,,AdultLifespan,"31.65321796","31.65321796","31.65321796","36.35202226","36.35202226","36.35202226","6.471782043","1.894782043","11.70278204","1.772977741","-2.804022259","7.003977741","6.471782043","1.894782043","11.70278204","0","0","0","0","8","0",,,,,"4",,,,,,"2",,"1736","0.834299169542412",8.00000000000
Culex_tarsalis,ImmatureSurvival,46.5771,-112.215,"36.55081093","36.55081093","36.55081093","40.38213418","40.38213418","40.38213418","6.549189071","3.249189071","10.94918907","2.71786582","-0.58213418","7.11786582","6.549189071","3.249189071","10.94918907","0","0","0","0","2","0",,,,,"1",,,,,,"1",,AdultLifespan,"36.55081093","36.55081093","36.55081093","40.38213418","40.38213418","40.38213418","1.574189071","-3.002810929","6.805189071","-2.25713418","-6.83413418","2.97386582","1.574189071","-3.002810929","6.805189071","0","66","0","15","210","0",,"6",,"4","9",,,"5",,"3","18",,"1351.1","0.588373582612184",8.00000000000
Culex_tarsalis,ImmatureSurvival,45.829,-111.46,"34.36428342","34.36428342","34.36428342","38.05534242","38.05534242","38.05534242","8.73571658","5.43571658","13.13571658","5.044657585","1.744657585","9.444657585","8.73571658","5.43571658","13.13571658","0","0","0","0","0","0",,,,,,,,,,,,,AdultLifespan,"34.36428342","34.36428342","34.36428342","38.05534242","38.05534242","38.05534242","3.76071658","-0.81628342","8.99171658","0.069657585","-4.507342415","5.300657585","3.76071658","-0.81628342","8.99171658","0","8","0","0","72","0",,"3",,,"5",,,"2",,,"6",,"1273.8","0.698166916616077",8.00000000000
Culex_tarsalis,ImmatureSurvival,46.4378,-110.904,"31.17020859","31.17020859","31.17020859","35.20124947","35.20124947","35.20124947","11.92979141","8.62979141","16.32979141","7.898750527","4.598750527","12.29875053","11.92979141","8.62979141","16.32979141","0","0","0","0","0","0",,,,,,,,,,,,,AdultLifespan,"31.17020859","31.17020859","31.17020859","35.20124947","35.20124947","35.20124947","6.95479141","2.37779141","12.18579141","2.923750527","-1.653249473","8.154750527","6.95479141","2.37779141","12.18579141","0","0","0","0","4","0",,,,,"4",,,,,,"2",,"1565.7","0.858552790198799",8.00000000000
Culex_tarsalis,ImmatureSurvival,48.5411,-109.754,"37.79297604","37.79297604","37.79297604","41.09391372","41.09391372","41.09391372","5.307023965","2.007023965","9.707023965","2.006086283","-1.293913717","6.406086283","5.307023965","2.007023965","9.707023965","0","0","0","0","3","0",,,,,"2",,,,,,"1",,AdultLifespan,"37.79297604","37.79297604","37.79297604","41.09391372","41.09391372","41.09391372","0.332023965","-4.244976035","5.563023965","-2.968913717","-7.545913717","2.262086283","0.332023965","-4.244976035","5.563023965","0","102","0","26","234","0",,"8",,"6","9",,,"8",,"2","10",,"786.8","0.526000048407983",8.00000000000
Culex_tarsalis,ImmatureSurvival,47.6713,-108.605,"38.58606099","38.58606099","38.58606099","40.41208402","40.41208402","40.41208402","4.513939012","1.213939012","8.913939012","2.687915978","-0.612084022","7.087915978","4.513939012","1.213939012","8.913939012","0","0","0","0","5","0",,,,,"4",,,,,,"2",,AdultLifespan,"38.58606099","38.58606099","38.58606099","40.41208402","40.41208402","40.41208402","-0.461060988","-5.038060988","4.769939012","-2.287084022","-6.864084022","2.943915978","-0.461060988","-5.038060988","4.769939012","2","130","0","32","260","0","2","10",,"7","11",,"2","8",,"2","12",,"890.4","0.486176428179205",8.00000000000
Culex_tarsalis,ImmatureSurvival,45.6032,-107.453,"37.74852307","37.74852307","37.74852307","40.57309957","40.57309957","40.57309957","5.35147693","2.05147693","9.75147693","2.526900432","-0.773099568","6.926900432","5.35147693","2.05147693","9.75147693","0","0","0","0","6","0",,,,,"4",,,,,,"2",,AdultLifespan,"37.74852307","37.74852307","37.74852307","40.57309957","40.57309957","40.57309957","0.37647693","-4.20052307","5.60747693","-2.448099568","-7.025099568","2.782900432","0.37647693","-4.20052307","5.60747693","0","132","0","34","300","0",,"9",,"6","11",,,"8",,"6","21",,"921.2","0.528232190109205",8.00000000000
Culex_tarsalis,ImmatureSurvival,48.2009,-106.649,"40.11184798","40.11184798","40.11184798","41.81068541","41.81068541","41.81068541","2.988152016","-0.311847984","7.388152016","1.289314588","-2.010685412","5.689314588","2.988152016","-0.311847984","7.388152016","0","2","0","0","16","0",,"1",,,"5",,,"1",,,"2",,AdultLifespan,"40.11184798","40.11184798","40.11184798","41.81068541","41.81068541","41.81068541","-1.986847984","-6.563847984","3.244152016","-3.685685412","-8.262685412","1.545314588","-1.986847984","-6.563847984","3.244152016","16","188","0","40","283","0","5","10",,"6","10",,"2","10",,"3","11",,"636.2","0.409561228699168",8.00000000000
Culex_tarsalis,ImmatureSurvival,45.0963,-105.334,"38.61948705","38.61948364","38.61948364","41.92818582","41.92818582","41.92818582","4.48051295","1.180516361","8.880516361","1.171814177","-2.128185823","5.571814177","4.48051295","1.180516361","8.880516361","0","0","0","0","15","0",,,,,"7",,,,,,"2",,AdultLifespan,"38.61948364","38.61948705","38.61948364","41.92818582","41.92818582","41.92818582","-0.494483639","-5.07148705","4.736516361","-3.803185823","-8.380185823","1.427814177","-0.494483639","-5.07148705","4.736516361","5","119","0","34","252","0","3","11",,"9","11",,"2","9",,"2","13",,"998.3","0.484498157830703",8.00000000000
Culex_tarsalis,ImmatureSurvival,47.2879,-104.524,"39.31341704","39.31341704","39.31341704","42.23919824","42.23919824","42.23919824","3.786582961","0.486582961","8.186582961","0.860801756","-2.439198244","5.260801756","3.786582961","0.486582961","8.186582961","0","0","0","0","12","0",,,,,"7",,,,,,"2",,AdultLifespan,"39.31341704","39.31341704","39.31341704","42.23919824","42.23919824","42.23919824","-1.188417039","-5.765417039","4.042582961","-4.114198244","-8.691198244","1.116801756","-1.188417039","-5.765417039","4.042582961","9","118","0","29","232","0","6","10",,"9","11",,"2","10",,"4","10",,"614.5","0.449653290227139",8.00000000000
Culex_tarsalis,ImmatureSurvival,48.16,-103.64,"38.5213639","38.5213639","38.5213639","40.62269535","40.62269535","40.62269535","4.5786361","1.2786361","8.9786361","2.477304645","-0.822695355","6.877304645","4.5786361","1.2786361","8.9786361","0","0","0","0","3","0",,,,,"1",,,,,,"2",,AdultLifespan,"38.5213639","38.5213639","38.5213639","40.62269535","40.62269535","40.62269535","-0.3963639","-4.9733639","4.8346361","-2.497695355","-7.074695355","2.733304645","-0.3963639","-4.9733639","4.8346361","1","44","0","13","118","0","1","8",,"6","9",,"1","4",,"2","9",,"583.6","0.489425099399954",8.00000000000
Culex_tarsalis,ImmatureSurvival,48.4,-102.94,"36.67161363","36.67161363","36.67161363","37.98766211","37.98766211","37.98766211","6.428386366","3.128386366","10.82838637","5.112337891","1.812337891","9.512337891","6.428386366","3.128386366","10.82838637","0","0","0","0","0","0",,,,,,,,,,,,,AdultLifespan,"36.67161363","36.67161363","36.67161363","37.98766211","37.98766211","37.98766211","1.453386366","-3.123613634","6.684386366","0.137337891","-4.439662109","5.368337891","1.453386366","-3.123613634","6.684386366","0","22","0","0","47","0",,"6",,,"9",,,"4",,,"9",,"689.1","0.582307648529926",8.00000000000
Culex_tarsalis,ImmatureSurvival,47.59,-101.42,"37.95514746","37.95514746","37.95514746","38.66972858","38.66972858","38.66972858","5.144852539","1.844852539","9.544852539","4.430271418","1.130271418","8.830271418","5.144852539","1.844852539","9.544852539","0","0","0","0","0","0",,,,,,,,,,,,,AdultLifespan,"37.95514746","37.95514746","37.95514746","38.66972858","38.66972858","38.66972858","0.169852539","-4.407147461","5.400852539","-0.544728582","-5.121728582","4.686271418","0.169852539","-4.407147461","5.400852539","0","29","0","4","66","0",,"7",,"3","8",,,"4",,"2","4",,"575.5","0.517856843500925",8.00000000000
Culex_tarsalis,ImmatureSurvival,46.82,-100.86,"36.99241209","36.99241209","36.99241209","37.99152586","37.99152586","37.99152586","6.107587912","2.807587912","10.50758791","5.108474143","1.808474143","9.508474143","6.107587912","2.807587912","10.50758791","0","0","0","0","0","0",,,,,,,,,,,,,AdultLifespan,"36.99241209","36.99241209","36.99241209","37.99152586","37.99152586","37.99152586","1.132587912","-3.444412088","6.363587912","0.133474143","-4.443525857","5.364474143","1.132587912","-3.444412088","6.363587912","0","26","0","0","57","0",,"7",,,"8",,,"3",,,"6",,"500.4","0.566199215563508",8.00000000000
Culex_tarsalis,ImmatureSurvival,47.133689,-99.249104,"34.31614513","34.31614513","34.31614513","35.53700254","35.53700254","35.53700254","8.783854874","5.483854874","13.18385487","7.562997464","4.262997464","11.96299746","8.783854874","5.483854874","13.18385487","0","0","0","0","0","0",,,,,,,,,,,,,AdultLifespan,"34.31614513","34.31614513","34.31614513","35.53700254","35.53700254","35.53700254","3.808854874","-0.768145126","9.039854874","2.587997464","-1.989002536","7.818997464","3.808854874","-0.768145126","9.039854874","0","2","0","0","14","0",,"1",,,"5",,,"1",,,"3",,"593.3","0.700584111812463",8.00000000000
Culex_tarsalis,ImmatureSurvival,47.98,-98.99,"33.98074714","33.98074714","33.98074714","34.80784253","34.80784253","34.80784253","9.11925286","5.81925286","13.51925286","8.292157473","4.992157473","12.69215747","9.11925286","5.81925286","13.51925286","0","0","0","0","0","0",,,,,,,,,,,,,AdultLifespan,"33.98074714","33.98074714","33.98074714","34.80784253","34.80784253","34.80784253","4.14425286","-0.43274714","9.37525286","3.317157473","-1.259842527","8.548157473","4.14425286","-0.43274714","9.37525286","0","1","0","0","7","0",,"1",,,"4",,,"1",,,"1",,"450","0.7174256392799",8.00000000000
Culex_tarsalis,ImmatureSurvival,47.77,-97.11,"33.91751131","33.91751131","33.91751131","35.53122635","35.53122635","35.53122635","9.182488686","5.882488686","13.58248869","7.568773649","4.268773649","11.96877365","9.182488686","5.882488686","13.58248869","0","0","0","0","0","0",,,,,,,,,,,,,AdultLifespan,"33.91751131","33.91751131","33.91751131","35.53122635","35.53122635","35.53122635","4.207488686","-0.369511314","9.438488686","2.593773649","-1.983226351","7.824773649","4.207488686","-0.369511314","9.438488686","0","1","0","0","10","0",,"1",,,"6",,,"1",,,"2",,"262.9","0.720600935331037",8.00000000000
Culex_tarsalis,ImmatureSurvival,46.29,-96.62,"35.3984271","35.3984271","35.3984271","36.51370973","36.51370973","36.51370973","7.701572898","4.401572898","12.1015729","6.58629027","3.28629027","10.98629027","7.701572898","4.401572898","12.1015729","0","0","0","0","0","0",,,,,,,,,,,,,AdultLifespan,"35.3984271","35.3984271","35.3984271","36.51370973","36.51370973","36.51370973","2.726572898","-1.850427102","7.957572898","1.61129027","-2.96570973","6.84229027","2.726572898","-1.850427102","7.957572898","0","11","0","0","20","0",,"5",,,"5",,,"2",,,"2",,"295","0.646238879022912",8.00000000000
Culex_tarsalis,ImmatureSurvival,45.154075,-93.22763,"33.52525431","33.52525431","33.52525431","34.10427683","34.10427683","34.10427683","9.574745688","6.274745688","13.97474569","8.995723175","5.695723175","13.39572317","9.574745688","6.274745688","13.97474569","0","0","0","0","0","0",,,,,,,,,,,,,AdultLifespan,"33.52525431","33.52525431","33.52525431","34.10427683","34.10427683","34.10427683","4.599745688","0.022745688","9.830745688","4.020723175","-0.556276825","9.251723175","4.599745688","0.022745688","9.830745688","0","0","0","0","7","0",,,,,"4",,,,,,"1",,"274.8","0.740297556507163",4.00000000000
Culex_tarsalis,ImmatureSurvival,45.52,-91.25,"32.47155667","32.47155667","32.47155667","33.38395831","33.38395831","33.38395831","10.62844333","7.328443329","15.02844333","9.716041687","6.416041687","14.11604169","10.62844333","7.328443329","15.02844333","0","0","0","0","0","0",,,,,,,,,,,,,AdultLifespan,"32.47155667","32.47155667","32.47155667","33.38395831","33.38395831","33.38395831","5.653443329","1.076443329","10.88444333","4.741041687","0.164041687","9.972041687","5.653443329","1.076443329","10.88444333","0","0","0","0","0","0",,,,,,,,,,,,,"352.1","0.79320746802725",4.00000000000
Culex_tarsalis,ImmatureSurvival,45.493954,-89.56901,"31.52995369","31.52995369","31.52995369","31.73135718","31.73135718","31.73135718","11.57004631","8.270046306","15.97004631","11.36864282","8.068642817","15.76864282","11.57004631","8.270046306","15.97004631","0","0","0","0","0","0",,,,,,,,,,,,,AdultLifespan,"31.52995369","31.52995369","31.52995369","31.73135718","31.73135718","31.73135718","6.595046306","2.018046306","11.82604631","6.393642817","1.816642817","11.62464282","6.595046306","2.018046306","11.82604631","0","0","0","0","0","0",,,,,,,,,,,,,"458.9","0.840488707219207",4.00000000000
Culex_tarsalis,ImmatureSurvival,50.66,-120.529999,"35.20565211","35.20565211","35.20565211","38.55803686","38.55803686","38.55803686","7.894347889","4.594347889","12.29434789","4.54196314","1.24196314","8.94196314","7.894347889","4.594347889","12.29434789","0","0","0","0","0","0",,,,,,,,,,,,,AdultLifespan,"35.20565211","35.20565211","35.20565211","38.55803686","38.55803686","38.55803686","2.919347889","-1.657652111","8.150347889","-0.43303686","-5.01003686","4.79796314","2.919347889","-1.657652111","8.150347889","0","18","0","2","116","0",,"4",,"1","7",,,"3",,"1","7",,"717.6","0.655918797929645",5.00000000000
Culex_tarsalis,ImmatureSurvival,50.361,-119.281,"36.17447116","36.17447116","36.17447116","40.37824382","40.37824382","40.37824382","6.925528839","3.625528839","11.32552884","2.721756184","-0.578243816","7.121756184","6.925528839","3.625528839","11.32552884","0","0","0","0","1","0",,,,,"1",,,,,,"1",,AdultLifespan,"36.17447116","36.17447116","36.17447116","40.37824382","40.37824382","40.37824382","1.950528839","-2.626471161","7.181528839","-2.253243816","-6.830243816","2.977756184","1.950528839","-2.626471161","7.181528839","0","47","0","24","196","0",,"6",,"6","10",,,"4",,"4","16",,"350.7","0.607270942776598",5.00000000000
Culex_tarsalis,ImmatureSurvival,49.333,-117.69,"36.43723377","36.43723377","36.43723377","40.47643619","40.47643619","40.47643619","6.662766226","3.362766226","11.06276623","2.623563806","-0.676436194","7.023563806","6.662766226","3.362766226","11.06276623","0","0","0","0","8","0",,,,,"5",,,,,,"2",,AdultLifespan,"36.43723377","36.43723377","36.43723377","40.47643619","40.47643619","40.47643619","1.687766226","-2.889233774","6.918766226","-2.351436194","-6.928436194","2.879563806","1.687766226","-2.889233774","6.918766226","0","97","0","51","281","0",,"6",,"6","10",,,"7",,"7","21",,"440.7","0.594076696093628",5.00000000000
Culex_annulirostris,MDR,-13.8333,-171.9833,"32.79442691","31.5972056","33.47628022","33.61289651","33.6127922","33.6127922","6.405573085","6.302794401","6.623719776","5.587103494","4.287207797","6.487207797","7.813008595","6.513008595","8.713008595","0","0","0","0","0","0",,,,,,,,,,,,,AdultLifespan,"31.38699141","31.38699141","31.38699141","33.61289651","33.61289651","33.61289651","2.213008595","1.613008595","3.113008595","-0.012896506","-0.612896506","0.887103494","2.213008595","1.613008595","3.113008595","0","0","0","1","2","0",,,,"1","1",,,,,"1","1",,"18","0.82142014236286",1.00000000000
Culex_annulirostris,MDR,-14.325755,-170.732529,"32.79436701","31.59845921","33.52467704","34.22572141","34.22572141","34.22572141","6.405632992","6.301540791","6.575322957","4.974278593","3.674278593","5.874278593","8.247137464","6.947137464","9.147137464","0","0","0","0","0","0",,,,,,,,,,,,,AdultLifespan,"30.95286254","30.95286254","30.95286254","34.22572141","34.22572141","34.22572141","2.647137464","2.047137464","3.547137464","-0.625721407","-1.225721407","0.274278593","2.647137464","2.047137464","3.547137464","0","0","0","2","3","0",,,,"2","2",,,,,"1","1",,"24.5","0.844914236164943",1.00000000000
Culex_annulirostris,MDR,-9.702333,120.262265,"33.25711407","33.25711407","33.5999466","37.05194898","37.05194898","37.05194898","5.94288593","4.64288593","6.500053397","2.148051024","0.848051024","3.048051024","5.94288593","4.64288593","6.84288593","0","0","0","0","0","0",,,,,,,,,,,,,AdultLifespan,"33.25711407","33.25711407","33.25711407","37.05194898","37.05194898","37.05194898","0.34288593","-0.25711407","1.24288593","-3.451948976","-4.051948976","-2.551948976","0.34288593","-0.25711407","1.24288593","0","2","0","229","389","87",,"2",,"6","7","5",,"1",,"9","16","7","66.6","0.720213241715781",2.00000000000
Culex_annulirostris,MDR,-8.291119,124.740476,"32.7996878","31.5999255","33.59170048","34.68115791","34.68115791","34.68115791","6.400312196","6.300074497","6.508299517","4.518842095","3.218842095","5.418842095","7.909097151","6.609097151","8.809097151","0","0","0","0","0","0",,,,,,,,,,,,,AdultLifespan,"31.29090285","31.29090285","31.29090285","34.68115791","34.68115791","34.68115791","2.309097151","1.709097151","3.209097151","-1.081157905","-1.681157905","-0.181157905","2.309097151","1.709097151","3.209097151","0","0","0","31","78","2",,,,"4","5","1",,,,"5","8","1","1160.1","0.826620242400369",2.00000000000
Culex_annulirostris,MDR,-14.3,126.63333,"40.27337123","40.27337123","40.27337123","45.09927235","45.09927235","45.09927235","-1.073371233","-2.373371233","-0.173371233","-5.899272354","-7.199272354","-4.999272354","-1.073371233","-2.373371233","-0.173371233","5","33","2","90","174","53","3","4","2","6","6","6","1","3","1","4","15","4",AdultLifespan,"40.27337123","40.27337123","40.27337123","45.09927235","45.09927235","45.09927235","-6.673371233","-7.273371233","-5.773371233","-11.49927235","-12.09927235","-10.59927235","-6.673371233","-7.273371233","-5.773371233","718","978","434","1270","1471","1012","9","10","8","9","10","9","42","63","35","63","75","63","20","0.340508928785007",7.00000000000
Culex_annulirostris,MDR,-12.41667,130.91667,"38.68915819","38.68915819","38.68915819","41.70160562","41.70160562","41.70160562","0.510841813","-0.789158187","1.410841813","-2.501605623","-3.801605623","-1.601605623","0.510841813","-0.789158187","1.410841813","0","9","0","66","187","20",,"3",,"5","6","3",,"3",,"7","20","6",AdultLifespan,"38.68915819","38.68915819","38.68915819","41.70160562","41.70160562","41.70160562","-5.089158187","-5.689158187","-4.189158187","-8.101605623","-8.701605623","-7.201605623","-5.089158187","-5.689158187","-4.189158187","822","1149","459","1505","1743","1144","9","9","8","9","9","9","44","82","19","106","134","81","39","0.426243033478256",7.00000000000
Culex_annulirostris,MDR,-12.783333,131.366667,"37.47177604","37.47177604","37.47177604","43.20506617","43.20506617","43.20506618","1.728223964","0.428223964","2.628223964","-4.005066168","-5.305066168","-3.105066179","1.728223964","0.428223964","2.628223964","0","0","0","49","141","28",,,,"5","7","5",,,,"7","11","3",AdultLifespan,"37.47177604","37.47177604","37.47177604","43.20506617","43.20506617","43.20506617","-3.871776036","-4.471776036","-2.971776036","-9.605066168","-10.20506617","-8.705066168","-3.871776036","-4.471776036","-2.971776036","599","842","276","1453","1665","1120","8","9","7","10","10","9","20","48","15","145","145","85","3","0.492125061813431",7.00000000000
Culex_annulirostris,MDR,-12.58333,132.8667,"38.58627988","38.58627988","38.58627988","43.119248","43.119248","43.119248","0.613720123","-0.686279877","1.513720123","-3.919248001","-5.219248001","-3.019248001","0.613720123","-0.686279877","1.513720123","0","12","0","115","191","71",,"2",,"7","7","6",,"3",,"15","17","9",AdultLifespan,"38.58627988","38.58627988","38.58627988","43.119248","43.119248","43.119248","-4.986279877","-5.586279877","-4.086279877","-9.519248001","-10.119248","-8.619248001","-4.986279877","-5.586279877","-4.086279877","527","745","335","1230","1429","902","9","9","8","10","11","10","24","45","20","96","99","52","14.1","0.431810579978693",7.00000000000
Culex_annulirostris,MDR,-12.383333,133.016667,"37.96275648","37.96275648","37.96275648","43.57566875","43.57566875","43.57566875","1.237243521","-0.062756479","2.137243521","-4.37566875","-5.67566875","-3.475668752","1.237243521","-0.062756479","2.137243521","0","1","0","98","185","59",,"1",,"7","7","5",,"1",,"10","17","5",AdultLifespan,"37.96275648","37.96275648","37.96275648","43.57566875","43.57566875","43.57566875","-4.362756479","-4.962756479","-3.462756479","-9.97566875","-10.57566875","-9.07566875","-4.362756479","-4.962756479","-3.462756479","481","684","291","1192","1407","884","9","9","8","11","11","10","21","50","20","82","120","81","9","0.4655542866208",7.00000000000
Culex_annulirostris,MDR,-14.73333,134.73334,"41.45955197","41.45955197","41.45955197","46.46534197","46.46534197","46.46534196","-2.259551971","-3.559551971","-1.359551971","-7.265341966","-8.565341966","-6.365341964","-2.259551971","-3.559551971","-1.359551971","71","211","17","417","557","319","4","8","2","9","9","8","8","15","3","26","32","22",AdultLifespan,"41.45955197","41.45955197","41.45955197","46.46534197","46.46534197","46.46534197","-7.859551971","-8.459551971","-6.959551971","-12.86534197","-13.46534197","-11.96534197","-7.859551971","-8.459551971","-6.959551971","1025","1232","789","1590","1847","1228","13","15","10","15","15","12","62","113","53","123","154","85","25","0.276315451882654",7.00000000000
Culex_annulirostris,MDR,-12.216,136.753,"36.14091265","36.14091265","36.14091265","40.60030971","40.60030971","40.60030971","3.059087355","1.759087355","3.959087355","-1.400309707","-2.700309707","-0.500309707","3.059087355","1.759087355","3.959087355","0","0","0","6","27","1",,,,"3","4","1",,,,"1","3","1",AdultLifespan,"36.14091265","36.14091265","36.14091265","40.60030971","40.60030971","40.60030971","-2.540912645","-3.140912645","-1.640912645","-7.000309707","-7.600309707","-6.100309707","-2.540912645","-3.140912645","-1.640912645","171","256","77","462","644","271","6","7","5","8","9","7","18","18","4","18","28","18","2.1","0.564148443759755",7.00000000000
Culex_annulirostris,MDR,-6.080278,140.276667,"34.02799133","34.02799133","34.02799133","37.51307675","37.51307675","37.51307675","5.17200867","3.87200867","6.07200867","1.686923253","0.386923253","2.586923253","5.17200867","3.87200867","6.07200867","0","0","0","0","0","0",,,,,,,,,,,,,AdultLifespan,"34.02799133","34.02799133","34.02799133","37.51307675","37.51307675","37.51307675","-0.42799133","-1.02799133","0.47200867","-3.913076747","-4.513076747","-3.013076747","-0.42799133","-1.02799133","0.47200867","6","29","0","273","407","116","3","5",,"7","7","5","2","3",,"8","11","3","11","0.678495070109155",1.00000000000
Culex_annulirostris,MDR,-12.66667,141.949997,"36.64346604","36.64346604","36.64346604","40.37325453","40.37325453","40.37325453","2.556533956","1.256533956","3.456533956","-1.173254526","-2.473254526","-0.273254526","2.556533956","1.256533956","3.456533956","0","0","0","10","61","2",,,,"2","4","2",,,,"2","4","1",AdultLifespan,"36.64346604","36.64346604","36.64346604","40.37325453","40.37325453","40.37325453","-3.043466044","-3.643466044","-2.143466044","-6.773254526","-7.373254526","-5.873254526","-3.043466044","-3.643466044","-2.143466044","342","503","178","807","988","584","8","8","5","8","8","7","34","40","8","38","40","38","24","0.53695136579565",7.00000000000
Culex_annulirostris,MDR,-10.8,142.46666,"32.78079847","31.59593966","33.55712365","34.95231202","34.95231202","34.95231202","6.41920153","6.304060335","6.542876351","4.247687983","2.947687983","5.147687983","8.214484589","6.914484589","9.114484589","0","0","0","0","0","0",,,,,,,,,,,,,AdultLifespan,"30.98551541","30.98551541","30.98551541","34.95231202","34.95231202","34.95231202","2.614484589","2.014484589","3.514484589","-1.352312017","-1.952312017","-0.452312017","2.614484589","2.014484589","3.514484589","0","0","0","2","4","1",,,,"2","4","1",,,,"1","1","1","87","0.843147134820301",7.00000000000
Culex_annulirostris,MDR,-13.95,143.2,"36.44249689","36.44249689","36.44249689","39.35986632","39.35986632","39.35986632","2.75750311","1.45750311","3.65750311","-0.15986632","-1.45986632","0.74013368","2.75750311","1.45750311","3.65750311","0","0","0","2","7","0",,,,"2","4",,,,,"1","1",,AdultLifespan,"36.44249689","36.44249689","36.44249689","39.35986632","39.35986632","39.35986632","-2.84249689","-3.44249689","-1.94249689","-5.75986632","-6.35986632","-4.85986632","-2.84249689","-3.44249689","-1.94249689","45","101","10","278","415","135","8","8","4","8","8","7","3","8","2","27","28","9","198","0.547827371729734",7.00000000000
Culex_annulirostris,MDR,-6.98333,145.06667,"32.79830724","31.69755103","33.59703503","35.34027535","35.34027535","35.34027535","6.401692764","6.202448972","6.502964972","3.859724646","2.559724646","4.759724646","7.502448972","6.202448972","8.402448972","0","0","0","0","0","0",,,,,,,,,,,,,AdultLifespan,"31.69755103","31.69755103","31.69755103","35.34027535","35.34027535","35.34027535","1.902448972","1.302448972","2.802448972","-1.740275354","-2.340275354","-0.840275354","1.902448972","1.302448972","2.802448972","0","0","0","36","80","8",,,,"4","6","2",,,,"2","2","2","27","0.804613342735117",1.00000000000
Culex_annulirostris,MDR,-8.5,146.6667,"33.18416228","33.18416228","33.59880452","35.05919399","35.05919399","35.05919399","6.015837723","4.715837723","6.501195477","4.140806013","2.840806013","5.040806013","6.015837723","4.715837723","6.915837723","0","0","0","0","0","0",,,,,,,,,,,,,AdultLifespan,"33.18416228","33.18416228","33.18416228","35.05919399","35.05919399","35.05919399","0.415837723","-0.184162277","1.315837723","-1.459193987","-2.059193987","-0.559193987","0.415837723","-0.184162277","1.315837723","0","3","0","32","72","8",,"2",,"6","7","3",,"1",,"2","3","2","40","0.72416123133398",1.00000000000
